1,#genre#
122,https://8bb88.cdnedge.live/file/avple-images/hls/623e77aa76b51e756d5edc03/playlist.m3u8
123,https://d862cp.cdnedge.live/file/avple-images/hls/623e773276b51e756d5edc01/playlist.m3u8
124,https://q2cyl7.cdnedge.live/file/avple-images/hls/623e78d776b51e756d5edc06/playlist.m3u8
125,https://je40u.cdnedge.live/file/avple-images/hls/623e776e76b51e756d5edc02/playlist.m3u8
126,https://d862cp.cdnedge.live/file/avple-images/hls/623e751676b51e756d5edbfc/playlist.m3u8
127,https://8bb88.cdnedge.live/file/avple-images/hls/623e755276b51e756d5edbfd/playlist.m3u8
128,https://zo392.cdnedge.live/file/avple-images/hls/623e746276b51e756d5edbfb/playlist.m3u8
129,https://je40u.cdnedge.live/file/avple-images/hls/623aa3bea36ac22379912387/playlist.m3u8
130,https://e2fa6.cdnedge.live/file/avple-images/hls/623aa30aa36ac22379912385/playlist.m3u8
131,https://q2cyl7.cdnedge.live/file/avple-images/hls/623aa436a36ac22379912388/playlist.m3u8
132,https://d862cp.cdnedge.live/file/avple-images/hls/623aa346a36ac22379912386/playlist.m3u8
133,https://q2cyl7.cdnedge.live/file/avple-images/hls/623aa292a36ac22379912384/playlist.m3u8
134,https://e2fa6.cdnedge.live/file/avple-images/hls/623aa21aa36ac22379912383/playlist.m3u8
135,https://d862cp.cdnedge.live/file/avple-images/hls/623aa076a36ac22379912382/playlist.m3u8
136,https://e2fa6.cdnedge.live/file/avple-images/hls/623926a6a14fb341a31f13dd/playlist.m3u8
137,https://8bb88.cdnedge.live/file/avple-images/hls/623926e2a14fb341a31f13de/playlist.m3u8
138,https://q2cyl7.cdnedge.live/file/avple-images/hls/6239262ea14fb341a31f13dc/playlist.m3u8
139,https://1xp60.cdnedge.live/file/avple-images/hls/623925f3a14fb341a31f13db/playlist.m3u8
140,https://e2fa6.cdnedge.live/file/avple-images/hls/6239257ba14fb341a31f13da/playlist.m3u8
141,https://10j99.cdnedge.live/file/avple-images/hls/6238258a3f90d26204d0e67d/playlist.m3u8
142,https://8bb88.cdnedge.live/file/avple-images/hls/6238249a3f90d26204d0e67a/playlist.m3u8
143,https://w9n76.cdnedge.live/file/avple-images/hls/623825123f90d26204d0e67b/playlist.m3u8
144,https://8bb88.cdnedge.live/file/avple-images/hls/6238254e3f90d26204d0e67c/playlist.m3u8
145,https://u89ey.cdnedge.live/file/avple-images/hls/6238245f3f90d26204d0e679/playlist.m3u8
146,https://8bb88.cdnedge.live/file/avple-images/hls/623824223f90d26204d0e678/playlist.m3u8
147,https://w9n76.cdnedge.live/file/avple-images/hls/6238236f3f90d26204d0e676/playlist.m3u8
148,https://w9n76.cdnedge.live/file/avple-images/hls/623823aa3f90d26204d0e677/playlist.m3u8
149,https://10j99.cdnedge.live/file/avple-images/hls/623822bb3f90d26204d0e675/playlist.m3u8
150,https://8bb88.cdnedge.live/file/avple-images/hls/6236af7a1222e41c629a9325/playlist.m3u8
151,https://e2fa6.cdnedge.live/file/avple-images/hls/6236af021222e41c629a9324/playlist.m3u8
152,https://10j99.cdnedge.live/file/avple-images/hls/6236afb61222e41c629a9326/playlist.m3u8
153,https://u89ey.cdnedge.live/file/avple-images/hls/6236b11e1222e41c629a932a/playlist.m3u8
154,https://1xp60.cdnedge.live/file/avple-images/hls/6236aff21222e41c629a9327/playlist.m3u8
155,https://u89ey.cdnedge.live/file/avple-images/hls/6236b0a61222e41c629a9329/playlist.m3u8
156,https://q2cyl7.cdnedge.live/file/avple-images/hls/6236b06a1222e41c629a9328/playlist.m3u8
157,https://q2cyl7.cdnedge.live/file/avple-images/hls/6236ae8a1222e41c629a9323/playlist.m3u8
158,https://1xp60.cdnedge.live/file/avple-images/hls/62350706ecafc64f34ef85bd/playlist.m3u8
159,https://10j99.cdnedge.live/file/avple-images/hls/623506caecafc64f34ef85bc/playlist.m3u8
160,https://u89ey.cdnedge.live/file/avple-images/hls/62350655ecafc64f34ef85bb/playlist.m3u8
161,https://1xp60.cdnedge.live/file/avple-images/hls/6235062decafc64f34ef85ba/playlist.m3u8
162,https://q2cyl7.cdnedge.live/file/avple-images/hls/6235059eecafc64f34ef85b9/playlist.m3u8
163,https://je40u.cdnedge.live/file/avple-images/hls/62350561ecafc64f34ef85b8/playlist.m3u8
164,https://u89ey.cdnedge.live/file/avple-images/hls/6233cadaaefa78093f9ffdd5/playlist.m3u8
165,https://u89ey.cdnedge.live/file/avple-images/hls/6233ca29aefa78093f9ffdd3/playlist.m3u8
166,https://q2cyl7.cdnedge.live/file/avple-images/hls/6233ca63aefa78093f9ffdd4/playlist.m3u8
167,https://e2fa6.cdnedge.live/file/avple-images/hls/6233c9aeaefa78093f9ffdd2/playlist.m3u8
168,https://je40u.cdnedge.live/file/avple-images/hls/6233c8faaefa78093f9ffdd1/playlist.m3u8
169,https://zo392.cdnedge.live/file/avple-images/hls/6233c882aefa78093f9ffdd0/playlist.m3u8
170,https://10j99.cdnedge.live/file/avple-images/hls/6233c80aaefa78093f9ffdcf/playlist.m3u8
171,https://8bb88.cdnedge.live/file/avple-images/hls/6233c791aefa78093f9ffdce/playlist.m3u8
172,https://q2cyl7.cdnedge.live/file/avple-images/hls/62323bb68cc9324f49436133/playlist.m3u8
173,https://zo392.cdnedge.live/file/avple-images/hls/62323c6a8cc9324f49436135/playlist.m3u8
174,https://w9n76.cdnedge.live/file/avple-images/hls/62323ac78cc9324f49436130/playlist.m3u8
175,https://1xp60.cdnedge.live/file/avple-images/hls/62323b7a8cc9324f49436132/playlist.m3u8
176,https://10j99.cdnedge.live/file/avple-images/hls/62323b028cc9324f49436131/playlist.m3u8
177,https://8bb88.cdnedge.live/file/avple-images/hls/62323a8b8cc9324f4943612f/playlist.m3u8
178,https://u89ey.cdnedge.live/file/avple-images/hls/62323bf28cc9324f49436134/playlist.m3u8
179,https://1xp60.cdnedge.live/file/avple-images/hls/623239d98cc9324f4943612d/playlist.m3u8
180,https://e2fa6.cdnedge.live/file/avple-images/hls/62323a128cc9324f4943612e/playlist.m3u8
a7,#genre#
01,https://d862cp.cdnedge.live/file/avple-images/hls/622fca68e14ae771445e4800/playlist.m3u8
02,https://e2fa6.cdnedge.live/file/avple-images/hls/622fc8c1e14ae771445e47fd/playlist.m3u8
03,https://8bb88.cdnedge.live/file/avple-images/hls/622fc84ae14ae771445e47fc/playlist.m3u8
04,https://d862cp.cdnedge.live/file/avple-images/hls/622fc71ee14ae771445e47fb/playlist.m3u8
05,https://10j99.cdnedge.live/file/avple-images/hls/622fc6e2e14ae771445e47fa/playlist.m3u8
06,https://u89ey.cdnedge.live/file/avple-images/hls/622fc66ae14ae771445e47f9/playlist.m3u8
07,https://10j99.cdnedge.live/file/avple-images/hls/622fc62ee14ae771445e47f8/playlist.m3u8
08,https://u89ey.cdnedge.live/file/avple-images/hls/622d4a52e5f4997685910d1b/playlist.m3u8
09,https://1xp60.cdnedge.live/file/avple-images/hls/622d4a16e5f4997685910d1a/playlist.m3u8
10,https://10j99.cdnedge.live/file/avple-images/hls/622d48eae5f4997685910d17/playlist.m3u8
11,https://8bb88.cdnedge.live/file/avple-images/hls/622d4872e5f4997685910d16/playlist.m3u8
12,https://q2cyl7.cdnedge.live/file/avple-images/hls/622d47bee5f4997685910d14/playlist.m3u8
13,https://d862cp.cdnedge.live/file/avple-images/hls/622d4746e5f4997685910d13/playlist.m3u8
14,https://8bb88.cdnedge.live/file/avple-images/hls/622d4836e5f4997685910d15/playlist.m3u8
15,https://u89ey.cdnedge.live/file/avple-images/hls/622d470ae5f4997685910d12/playlist.m3u8
16,https://w9n76.cdnedge.live/file/avple-images/hls/622b643b99043721e41f4770/playlist.m3u8
17,https://d862cp.cdnedge.live/file/avple-images/hls/622b616c99043721e41f476c/playlist.m3u8
18,https://8bb88.cdnedge.live/file/avple-images/hls/622b5fc699043721e41f4769/playlist.m3u8
19,https://1xp60.cdnedge.live/file/avple-images/hls/622b661b99043721e41f4772/playlist.m3u8
20,https://u89ey.cdnedge.live/file/avple-images/hls/622b656699043721e41f4771/playlist.m3u8
21,https://d862cp.cdnedge.live/file/avple-images/hls/622b634a99043721e41f476f/playlist.m3u8
22,https://10j99.cdnedge.live/file/avple-images/hls/622b62d399043721e41f476e/playlist.m3u8
23,https://u89ey.cdnedge.live/file/avple-images/hls/622b61e299043721e41f476d/playlist.m3u8
24,https://u89ey.cdnedge.live/file/avple-images/hls/622b612f99043721e41f476b/playlist.m3u8
25,https://8bb88.cdnedge.live/file/avple-images/hls/622b603e99043721e41f476a/playlist.m3u8
26,https://1xp60.cdnedge.live/file/avple-images/hls/622b5dab99043721e41f4765/playlist.m3u8
27,https://w9n76.cdnedge.live/file/avple-images/hls/622b5de999043721e41f4766/playlist.m3u8
28,https://1xp60.cdnedge.live/file/avple-images/hls/62287aaeac9a2544846bbfab/playlist.m3u8
29,https://u89ey.cdnedge.live/file/avple-images/hls/62287a72ac9a2544846bbfaa/playlist.m3u8
31,https://e2fa6.cdnedge.live/file/avple-images/hls/62266f52c4dfd90d53d40fc1/playlist.m3u8
32,https://je40u.cdnedge.live/file/avple-images/hls/62266f8ec4dfd90d53d40fc2/playlist.m3u8
33,https://8bb88.cdnedge.live/file/avple-images/hls/62266edac4dfd90d53d40fc0/playlist.m3u8
34,https://w9n76.cdnedge.live/file/avple-images/hls/62266e62c4dfd90d53d40fbf/playlist.m3u8
35,https://8bb88.cdnedge.live/file/avple-images/hls/62266e26c4dfd90d53d40fbe/playlist.m3u8
36,https://je40u.cdnedge.live/file/avple-images/hls/62266daec4dfd90d53d40fbd/playlist.m3u8
37,https://10j99.cdnedge.live/file/avple-images/hls/62266d37c4dfd90d53d40fbc/playlist.m3u8
38,https://je40u.cdnedge.live/file/avple-images/hls/62266cfac4dfd90d53d40fbb/playlist.m3u8
39,https://je40u.cdnedge.live/file/avple-images/hls/62246e82c6370a74fa39c70f/playlist.m3u8
40,https://je40u.cdnedge.live/file/avple-images/hls/6224736ec6370a74fa39c717/playlist.m3u8
41,https://1xp60.cdnedge.live/file/avple-images/hls/62247332c6370a74fa39c716/playlist.m3u8
42,https://zo392.cdnedge.live/file/avple-images/hls/6224709ec6370a74fa39c715/playlist.m3u8
43,https://zo392.cdnedge.live/file/avple-images/hls/62246e0ac6370a74fa39c70e/playlist.m3u8
44,https://8bb88.cdnedge.live/file/avple-images/hls/62246d92c6370a74fa39c70d/playlist.m3u8
45,https://zo392.cdnedge.live/file/avple-images/hls/62246d56c6370a74fa39c70c/playlist.m3u8
46,https://10j99.cdnedge.live/file/avple-images/hls/62247026c6370a74fa39c714/playlist.m3u8
47,https://u89ey.cdnedge.live/file/avple-images/hls/62246faec6370a74fa39c712/playlist.m3u8
48,https://w9n76.cdnedge.live/file/avple-images/hls/62246feac6370a74fa39c713/playlist.m3u8
49,https://8bb88.cdnedge.live/file/avple-images/hls/62246f36c6370a74fa39c711/playlist.m3u8
50,https://d862cp.cdnedge.live/file/avple-images/hls/62246efac6370a74fa39c710/playlist.m3u8
51,https://1xp60.cdnedge.live/file/avple-images/hls/622311861fdb77263ccb386d/playlist.m3u8
52,https://je40u.cdnedge.live/file/avple-images/hls/6223101e1fdb77263ccb386a/playlist.m3u8
53,https://e2fa6.cdnedge.live/file/avple-images/hls/622310d31fdb77263ccb386c/playlist.m3u8
54,https://8bb88.cdnedge.live/file/avple-images/hls/622310611fdb77263ccb386b/playlist.m3u8
55,https://zo392.cdnedge.live/file/avple-images/hls/62230f6b1fdb77263ccb3868/playlist.m3u8
57,https://je40u.cdnedge.live/file/avple-images/hls/62230f2e1fdb77263ccb3867/playlist.m3u8
58,https://je40u.cdnedge.live/file/avple-images/hls/62230e3e1fdb77263ccb3865/playlist.m3u8
59,https://u89ey.cdnedge.live/file/avple-images/hls/62230dc61fdb77263ccb3864/playlist.m3u8
60,https://1xp60.cdnedge.live/file/avple-images/hls/62230d8a1fdb77263ccb3863/playlist.m3u8
61,https://10j99.cdnedge.live/file/avple-images/hls/621f6da6532bec088eaa2e8b/playlist.m3u8
62,https://w9n76.cdnedge.live/file/avple-images/hls/621f6d2e532bec088eaa2e8a/playlist.m3u8
63,https://d862cp.cdnedge.live/file/avple-images/hls/621f6c7a532bec088eaa2e88/playlist.m3u8
64,https://10j99.cdnedge.live/file/avple-images/hls/621e13b70b43873ee3783be8/playlist.m3u8
65,https://e2fa6.cdnedge.live/file/avple-images/hls/621e1f320b43873ee3783bf8/playlist.m3u8
66,https://e2fa6.cdnedge.live/file/avple-images/hls/621e1eba0b43873ee3783bf7/playlist.m3u8
67,https://e2fa6.cdnedge.live/file/avple-images/hls/621e1c9e0b43873ee3783bf5/playlist.m3u8
68,https://zo392.cdnedge.live/file/avple-images/hls/621e1c620b43873ee3783bf4/playlist.m3u8
69,https://d862cp.cdnedge.live/file/avple-images/hls/621e1b360b43873ee3783bf2/playlist.m3u8
70,https://1xp60.cdnedge.live/file/avple-images/hls/621e18660b43873ee3783bf1/playlist.m3u8
71,https://d862cp.cdnedge.live/file/avple-images/hls/621e17ee0b43873ee3783bf0/playlist.m3u8
72,https://zo392.cdnedge.live/file/avple-images/hls/621e189a833cfd3eefe736a3/playlist.m3u8
73,https://8bb88.cdnedge.live/file/avple-images/hls/621e17b40b43873ee3783bef/playlist.m3u8
74,https://10j99.cdnedge.live/file/avple-images/hls/621e16860b43873ee3783bed/playlist.m3u8
75,https://1xp60.cdnedge.live/file/avple-images/hls/621e173a0b43873ee3783bee/playlist.m3u8
76,https://u89ey.cdnedge.live/file/avple-images/hls/621e160f0b43873ee3783bec/playlist.m3u8
77,https://10j99.cdnedge.live/file/avple-images/hls/621e15960b43873ee3783beb/playlist.m3u8
78,https://10j99.cdnedge.live/file/avple-images/hls/621e14e20b43873ee3783bea/playlist.m3u8
79,https://w9n76.cdnedge.live/file/avple-images/hls/621e146a0b43873ee3783be9/playlist.m3u8
80,https://w9n76.cdnedge.live/file/avple-images/hls/621e133f0b43873ee3783be7/playlist.m3u8
81,https://10j99.cdnedge.live/file/avple-images/hls/621e12c60b43873ee3783be6/playlist.m3u8
82,https://d862cp.cdnedge.live/file/avple-images/hls/6219e9c6b9e8e9119a2f1fe8/playlist.m3u8
83,https://10j99.cdnedge.live/file/avple-images/hls/6219ebe2b9e8e9119a2f1fee/playlist.m3u8
84,https://zo392.cdnedge.live/file/avple-images/hls/6219eba7b9e8e9119a2f1fed/playlist.m3u8
85,https://10j99.cdnedge.live/file/avple-images/hls/6219eb6ab9e8e9119a2f1fec/playlist.m3u8
86,https://q2cyl7.cdnedge.live/file/avple-images/hls/6219e98ab9e8e9119a2f1fe7/playlist.m3u8
87,https://je40u.cdnedge.live/file/avple-images/hls/6219eab6b9e8e9119a2f1fea/playlist.m3u8
88,https://10j99.cdnedge.live/file/avple-images/hls/6219eaf2b9e8e9119a2f1feb/playlist.m3u8
89,https://q2cyl7.cdnedge.live/file/avple-images/hls/6219ea7ab9e8e9119a2f1fe9/playlist.m3u8
90,https://10j99.cdnedge.live/file/avple-images/hls/6219e85eb9e8e9119a2f1fe4/playlist.m3u8
91,https://d862cp.cdnedge.live/file/avple-images/hls/6219e7e6b9e8e9119a2f1fe3/playlist.m3u8
92,https://u89ey.cdnedge.live/file/avple-images/hls/6219e76eb9e8e9119a2f1fe2/playlist.m3u8
93,https://u89ey.cdnedge.live/file/avple-images/hls/6219e6f5b9e8e9119a2f1fe1/playlist.m3u8
94,https://1xp60.cdnedge.live/file/avple-images/hls/62173262336b5d6ff709b37a/playlist.m3u8
95,https://1xp60.cdnedge.live/file/avple-images/hls/621731ea336b5d6ff709b379/playlist.m3u8
96,https://d862cp.cdnedge.live/file/avple-images/hls/621731ae336b5d6ff709b378/playlist.m3u8
97,https://u89ey.cdnedge.live/file/avple-images/hls/6215b8cecef8321ac4bf99a9/playlist.m3u8
98,https://q2cyl7.cdnedge.live/file/avple-images/hls/6215b892cef8321ac4bf99a8/playlist.m3u8
99,https://d862cp.cdnedge.live/file/avple-images/hls/6215b81bcef8321ac4bf99a7/playlist.m3u8
100,https://je40u.cdnedge.live/file/avple-images/hls/6215b7a2cef8321ac4bf99a6/playlist.m3u8
101,https://je40u.cdnedge.live/file/avple-images/hls/6215b72acef8321ac4bf99a5/playlist.m3u8
102,https://e2fa6.cdnedge.live/file/avple-images/hls/6215b6eecef8321ac4bf99a4/playlist.m3u8
103,https://8bb88.cdnedge.live/file/avple-images/hls/6215b6b3cef8321ac4bf99a3/playlist.m3u8
104,https://q2cyl7.cdnedge.live/file/avple-images/hls/6215b63acef8321ac4bf99a2/playlist.m3u8
105,https://zo392.cdnedge.live/file/avple-images/hls/6215ac26cef8321ac4bf999f/playlist.m3u8
106,https://e2fa6.cdnedge.live/file/avple-images/hls/6215ac63cef8321ac4bf99a0/playlist.m3u8
107,https://q2cyl7.cdnedge.live/file/avple-images/hls/6215abafcef8321ac4bf999e/playlist.m3u8
108,https://1xp60.cdnedge.live/file/avple-images/hls/6215ab72cef8321ac4bf999d/playlist.m3u8
109,https://d862cp.cdnedge.live/file/avple-images/hls/6211ae465e73c82284228828/playlist.m3u8
110,https://8bb88.cdnedge.live/file/avple-images/hls/6211adce5e73c82284228827/playlist.m3u8
111,https://e2fa6.cdnedge.live/file/avple-images/hls/6211ad1a5e73c82284228825/playlist.m3u8
112,https://zo392.cdnedge.live/file/avple-images/hls/6211ae3ab0d135228b7be61a/playlist.m3u8
113,https://w9n76.cdnedge.live/file/avple-images/hls/6211ad925e73c82284228826/playlist.m3u8
114,https://10j99.cdnedge.live/file/avple-images/hls/62104c9a9d14d648884aa814/playlist.m3u8
115,https://d862cp.cdnedge.live/file/avple-images/hls/62104fa69d14d648884aa81d/playlist.m3u8
116,https://e2fa6.cdnedge.live/file/avple-images/hls/62104f2e9d14d648884aa81c/playlist.m3u8
117,https://10j99.cdnedge.live/file/avple-images/hls/62104ef39d14d648884aa81b/playlist.m3u8
118,https://1xp60.cdnedge.live/file/avple-images/hls/62104eb79d14d648884aa81a/playlist.m3u8
119,https://q2cyl7.cdnedge.live/file/avple-images/hls/62104e7c9d14d648884aa819/playlist.m3u8
120,https://w9n76.cdnedge.live/file/avple-images/hls/62104d4e9d14d648884aa816/playlist.m3u8
121,https://u89ey.cdnedge.live/file/avple-images/hls/62104c229d14d648884aa813/playlist.m3u8
122,https://e2fa6.cdnedge.live/file/avple-images/hls/62104cd69d14d648884aa815/playlist.m3u8
123,https://q2cyl7.cdnedge.live/file/avple-images/hls/62104e029d14d648884aa818/playlist.m3u8
124,https://u89ey.cdnedge.live/file/avple-images/hls/620c662bd0ea7c7d841b2f3c/playlist.m3u8
125,https://e2fa6.cdnedge.live/file/avple-images/hls/620c65b2d0ea7c7d841b2f3b/playlist.m3u8
126,https://zo392.cdnedge.live/file/avple-images/hls/620c6576d0ea7c7d841b2f3a/playlist.m3u8
127,https://d862cp.cdnedge.live/file/avple-images/hls/620c64c2d0ea7c7d841b2f39/playlist.m3u8
128,https://10j99.cdnedge.live/file/avple-images/hls/620c63d2d0ea7c7d841b2f38/playlist.m3u8
129,https://d862cp.cdnedge.live/file/avple-images/hls/620c6397d0ea7c7d841b2f37/playlist.m3u8
130,https://d862cp.cdnedge.live/file/avple-images/hls/620b88afd0ea7c7d841b2f35/playlist.m3u8
131,https://e2fa6.cdnedge.live/file/avple-images/hls/620b8836d0ea7c7d841b2f34/playlist.m3u8
132,https://10j99.cdnedge.live/file/avple-images/hls/620b87fdd0ea7c7d841b2f33/playlist.m3u8
133,https://w9n76.cdnedge.live/file/avple-images/hls/620b8746b9ba4c5adad0e27e/playlist.m3u8
134,https://q2cyl7.cdnedge.live/file/avple-images/hls/620b87fcd0ea7c7d841b2f32/playlist.m3u8
135,https://1xp60.cdnedge.live/file/avple-images/hls/6209b467f074eb1e0fe62719/playlist.m3u8
136,https://1xp60.cdnedge.live/file/avple-images/hls/6209b51af074eb1e0fe6271b/playlist.m3u8
137,https://1xp60.cdnedge.live/file/avple-images/hls/6209b63ac06a441e168f7d16/playlist.m3u8
138,https://e2fa6.cdnedge.live/file/avple-images/hls/6209b4def074eb1e0fe6271a/playlist.m3u8
139,https://w9n76.cdnedge.live/file/avple-images/hls/6209b3eef074eb1e0fe62717/playlist.m3u8
140,https://1xp60.cdnedge.live/file/avple-images/hls/6209b42bf074eb1e0fe62718/playlist.m3u8
a8,#genre#
01,https://w9n76.cdnedge.live/file/avple-images/hls/6206efe3c6e4cd6e597c7185/playlist.m3u8
02,https://je40u.cdnedge.live/file/avple-images/hls/6206efa6c6e4cd6e597c7184/playlist.m3u8
03,https://u89ey.cdnedge.live/file/avple-images/hls/6205a47ad69d37216eb636de/playlist.m3u8
04,https://w9n76.cdnedge.live/file/avple-images/hls/6205a3c6d69d37216eb636dd/playlist.m3u8
05,https://zo392.cdnedge.live/file/avple-images/hls/6205a34fd69d37216eb636dc/playlist.m3u8
06,https://q2cyl7.cdnedge.live/file/avple-images/hls/6205a006d69d37216eb636db/playlist.m3u8
07,https://w9n76.cdnedge.live/file/avple-images/hls/62059f17d69d37216eb636d8/playlist.m3u8
08,https://8bb88.cdnedge.live/file/avple-images/hls/62059fcbd69d37216eb636da/playlist.m3u8
09,https://10j99.cdnedge.live/file/avple-images/hls/62059f8ed69d37216eb636d9/playlist.m3u8
10,https://q2cyl7.cdnedge.live/file/avple-images/hls/62059e64d69d37216eb636d7/playlist.m3u8
11,https://e2fa6.cdnedge.live/file/avple-images/hls/6202e4e3152c48301ba2ac79/playlist.m3u8
12,https://e2fa6.cdnedge.live/file/avple-images/hls/6202e42e152c48301ba2ac77/playlist.m3u8
13,https://u89ey.cdnedge.live/file/avple-images/hls/6202e37a152c48301ba2ac75/playlist.m3u8
14,https://u89ey.cdnedge.live/file/avple-images/hls/6202e55a152c48301ba2ac7a/playlist.m3u8
15,https://e2fa6.cdnedge.live/file/avple-images/hls/6202e4a6152c48301ba2ac78/playlist.m3u8
16,https://u89ey.cdnedge.live/file/avple-images/hls/6202e3f2152c48301ba2ac76/playlist.m3u8
17,https://10j99.cdnedge.live/file/avple-images/hls/6202e33e152c48301ba2ac74/playlist.m3u8
18,https://d862cp.cdnedge.live/file/avple-images/hls/6202e032152c48301ba2ac70/playlist.m3u8
19,https://d862cp.cdnedge.live/file/avple-images/hls/6202e0aa152c48301ba2ac71/playlist.m3u8
20,https://d862cp.cdnedge.live/file/avple-images/hls/6202e0e6152c48301ba2ac72/playlist.m3u8
21,https://8bb88.cdnedge.live/file/avple-images/hls/6202de16152c48301ba2ac6e/playlist.m3u8
22,https://8bb88.cdnedge.live/file/avple-images/hls/6202ddda152c48301ba2ac6d/playlist.m3u8
23,https://10j99.cdnedge.live/file/avple-images/hls/6202dd9e152c48301ba2ac6c/playlist.m3u8
24,https://q2cyl7.cdnedge.live/file/avple-images/hls/61ff192a99eb625f8e37e0ae/playlist.m3u8
25,https://u89ey.cdnedge.live/file/avple-images/hls/61ff169699eb625f8e37e0a7/playlist.m3u8
26,https://w9n76.cdnedge.live/file/avple-images/hls/61ff165a99eb625f8e37e0a6/playlist.m3u8
27,https://je40u.cdnedge.live/file/avple-images/hls/61ff18ee99eb625f8e37e0ad/playlist.m3u8
28,https://1xp60.cdnedge.live/file/avple-images/hls/61ff187899eb625f8e37e0ac/playlist.m3u8
29,https://q2cyl7.cdnedge.live/file/avple-images/hls/61ff17ff99eb625f8e37e0ab/playlist.m3u8
30,https://10j99.cdnedge.live/file/avple-images/hls/61ff17c299eb625f8e37e0aa/playlist.m3u8
31,https://w9n76.cdnedge.live/file/avple-images/hls/61fd8f2ec68d7d11e015cd8b/playlist.m3u8
32,https://8bb88.cdnedge.live/file/avple-images/hls/61fd8f6ac68d7d11e015cd8c/playlist.m3u8
33,https://w9n76.cdnedge.live/file/avple-images/hls/61fd8ef3c68d7d11e015cd8a/playlist.m3u8
34,https://zo392.cdnedge.live/file/avple-images/hls/61fd8e7ac68d7d11e015cd89/playlist.m3u8
35,https://8bb88.cdnedge.live/file/avple-images/hls/61fd8e3ec68d7d11e015cd88/playlist.m3u8
36,https://zo392.cdnedge.live/file/avple-images/hls/61fb8b1711eff304d6e1379c/playlist.m3u8
37,https://10j99.cdnedge.live/file/avple-images/hls/61fb8d3211eff304d6e137a0/playlist.m3u8
38,https://u89ey.cdnedge.live/file/avple-images/hls/61fb8cf611eff304d6e1379f/playlist.m3u8
39,https://e2fa6.cdnedge.live/file/avple-images/hls/61fb8b8f11eff304d6e1379d/playlist.m3u8
40,https://q2cyl7.cdnedge.live/file/avple-images/hls/61fb8c0611eff304d6e1379e/playlist.m3u8
41,https://1xp60.cdnedge.live/file/avple-images/hls/61fb8ada11eff304d6e1379b/playlist.m3u8
42,https://q2cyl7.cdnedge.live/file/avple-images/hls/61fb8a9e11eff304d6e1379a/playlist.m3u8
43,https://u89ey.cdnedge.live/file/avple-images/hls/61fb8a2611eff304d6e13799/playlist.m3u8
44,https://je40u.cdnedge.live/file/avple-images/hls/61fb89ea11eff304d6e13798/playlist.m3u8
45,https://e2fa6.cdnedge.live/file/avple-images/hls/61fb89a2be50fb04df5de3f7/playlist.m3u8
46,https://10j99.cdnedge.live/file/avple-images/hls/61fb897211eff304d6e13797/playlist.m3u8
47,https://e2fa6.cdnedge.live/file/avple-images/hls/61fb893911eff304d6e13796/playlist.m3u8
48,https://w9n76.cdnedge.live/file/avple-images/hls/61fb8929be50fb04df5de3f0/playlist.m3u8
49,https://zo392.cdnedge.live/file/avple-images/hls/61fb88be11eff304d6e13795/playlist.m3u8
50,https://1xp60.cdnedge.live/file/avple-images/hls/61fb884611eff304d6e13794/playlist.m3u8
51,https://w9n76.cdnedge.live/file/avple-images/hls/61f9a9ae9053272327957ade/playlist.m3u8
52,https://w9n76.cdnedge.live/file/avple-images/hls/61f9a9369053272327957add/playlist.m3u8
53,https://d862cp.cdnedge.live/file/avple-images/hls/61f9a8fa9053272327957adc/playlist.m3u8
54,https://10j99.cdnedge.live/file/avple-images/hls/61f9a80a9053272327957ad9/playlist.m3u8
55,https://je40u.cdnedge.live/file/avple-images/hls/61f9a8be9053272327957adb/playlist.m3u8
56,https://q2cyl7.cdnedge.live/file/avple-images/hls/61f9a8479053272327957ada/playlist.m3u8
57,https://d862cp.cdnedge.live/file/avple-images/hls/61f9a7c1d23b882331bc3a8c/playlist.m3u8
58,https://1xp60.cdnedge.live/file/avple-images/hls/61f9a7929053272327957ad8/playlist.m3u8
59,https://zo392.cdnedge.live/file/avple-images/hls/61f9a7569053272327957ad7/playlist.m3u8
60,https://u89ey.cdnedge.live/file/avple-images/hls/61f9a6a29053272327957ad6/playlist.m3u8
61,https://10j99.cdnedge.live/file/avple-images/hls/61f7050ad7d05308d12ef124/playlist.m3u8
62,https://8bb88.cdnedge.live/file/avple-images/hls/61f70493d7d05308d12ef123/playlist.m3u8
63,https://10j99.cdnedge.live/file/avple-images/hls/61f7041bd7d05308d12ef122/playlist.m3u8
64,https://e2fa6.cdnedge.live/file/avple-images/hls/61f703ded7d05308d12ef121/playlist.m3u8
65,https://zo392.cdnedge.live/file/avple-images/hls/61f703a2d7d05308d12ef120/playlist.m3u8
66,https://w9n76.cdnedge.live/file/avple-images/hls/61f70276d7d05308d12ef11d/playlist.m3u8
67,https://u89ey.cdnedge.live/file/avple-images/hls/61f701c2d7d05308d12ef11b/playlist.m3u8
68,https://e2fa6.cdnedge.live/file/avple-images/hls/61f701fed7d05308d12ef11c/playlist.m3u8
69,https://je40u.cdnedge.live/file/avple-images/hls/61f70366d7d05308d12ef11f/playlist.m3u8
70,https://e2fa6.cdnedge.live/file/avple-images/hls/61f702efd7d05308d12ef11e/playlist.m3u8
71,https://d862cp.cdnedge.live/file/avple-images/hls/61f7014ad7d05308d12ef11a/playlist.m3u8
